Lemma	Glosses
שָׁקַל	pay;spend;to_be_weighed;weigh;weigh_out;weighed;weighed_out;weighed_the_tribute;weight
שָׁקַע	died_down;press_down;settle;sink;sinks;subside
שָׁקַף	look_down;looked;looked_down;looked_out;looks_down;looms;overlooking;overlooks;peered
שָׁקַק	charging;leaped;longing;rush;rush_to_and_fro;thirst
שָׁקַר	deal_falsely;false;lie
שָׁקָה	drench;drink;drinks_~_served;gave_~_adrink;gave_~_drink;gave_~_todrink;give_drink;give_~_drink;give_~_todrink;given_~_todrink;giving_~_adrink;irrigate;irrigated;made_~_drink;make_~_drink;moist;water;watered;waters
שָׁקוּף	frames;window_frames
שָׁרִיר	muscles
שָׁרֵת	service
שָׁרֶשׁ	Sheresh
שָׁרַץ	abound;multiplied;swarm;swarmed;swarms
שָׁרַק	hiss;hisses;whistle
שָׁרַשׁ	take_root;taken_root;taking_root;took;uproot;uprooted
שָׁרַת	assist;assistant;attendant;attended;attending;minister;minister_to;ministered;ministering;ministers;ministry;officials;servant;servants;serve;served;service;serving;supplied;take_care_of;used
שָׁרָב	burning_sand;scorching_heat
שָׁרָה	set_~_free;vineyards
שָׁרָי	Sharai
שָׁרָר	Sharar
שָׁרוֹן	Lasharon;Sharon
שָׁרוֹנִי	Sharonite
שָׁרוּחֶן	Sharuhen
שָׁשֵׁר	red;vermilion
שָׁשַׁי	Shashai
שָׁשָׁק	Shashak
שָׁת	foundations;weavers
שָׁתִיל	shoots
שָׁתַל	plant;planted
שָׁתַם	opened
שָׁתַן	one_urinating
שָׁתַק	dies_down;quiet;quiet_down
שָׁתַת	appointed;set
שָׁתָה	drank;drink;drinkers;drinking;drinks;drunk;feast;ones_drinking_of;they_drink;to_drink;you_drink;you_must_drink
שֹׁבִי	Shobi
שֹׁבֶל	skirt
שֹׁבָי	Shobai
שֹׁד	breast;destroyed;destruction;devastation;oppression;ruin;violence
שֹׁהַם	onyx;Shoham
שֹׁחַד	bribe;bribes;gift;present;reward
שֹׁטֵט	whip
שֹׁטֵר	foremen;officer;officers;officials
שֹׁמְרוֹן	Samaria
שֹׁמֵר	Shomer
שֹׁמַע	fame;news;report
שֹׁמרֹנִי	Samaria
שֹׁעֵר	gatekeeper;gatekeepers;keeper_~_gate;watch
שֹׁעַל	handful;handfuls;hollow_of_~_hand
שֹׁעָר	rotten
שֹׁפָר	horn;horns;trumpet;trumpets
שֹׁקֶת	channels;trough
שֹׁר	body;umbilical_cord
שֹׁרֶר	navel
שֹׁרֶשׁ	depths;root;roots;soles
שֻׁלְחָן	table;tables
שֻׁם	name;name_of;named;names
שֻׁמָתִי	Shumathites
שֻׁפִּים	Shuppim
שֻׁתַלְחִי	Shuthelahites
שׇֽׁמְרָיִן	Samaria
שׇׁלְטָן	dominion;dominions
שׇׁמְרָה	guard
שׇׁפְכָה	male_organ
שׁוֹא	ravages
שׁוֹאָה	calamity;crash;desolate;destroy;destruction;ruin;storm;waste
שׁוֹבֵב	apostate;faithless
שׁוֹבֵק	Shobek
שׁוֹבַךְ	Shobach
שׁוֹבָב	faithless;Shobab;turning_back
שׁוֹבָל	Shobal
שׁוֹט	scourge;whip;whips
שׁוֹלָל	barefoot;stripped
שׁוֹעַ	cry_for_help;honorable;rich;Shoa
שׁוֹפָךְ	Shophach
שׁוֹק	hip;leg;legs;thigh
שׁוֹר	bull;bulls;cattle;ox;oxen
שׁוֹרֵר	enemies
שׁוּב	again;again_and_again;again_turns;answer;answered;back;bring;bring_back;bring_~_back;bringing_back;bringing_~_back;brought;brought_back;brought_~_again;brought_~_back;call;came_again;came_back;can_you_repulse;cause_~_toreturn;come;come_back;comes_back;coming_back;deliver;dissuade;dole_out;draw_back;draw_~_back;drew_back;drives;end;fall_back;gave;get;give;give_back;give_~_back;gives;go_again;go_back;go_forth!;going;gone_back;had_~_seat;he_repays;he_returned;he_withdrew;hinder;hold_back;I_will_refuse;I_will_return;inhabited;keep;led_~_astray;led_~_back;make_~_restitution;paid;pass_~_again;past;pay;pay_~_back;put;put_back;put_~_again;put_~_back;recall;receded;recompensed;recovered;refreshes;refund;refuse;relapse;relent;render;repaid;repay;repaying;repays;repeatedly;repeats;repent;repented;reply;reported;rescue;respond;restitution;restitution_~_made;restore;restored;restorer;restores;restrain;restrained;retire;retreat;return;returned;returning;returns;reverse;revert;revive;revived;reviving;revoke;revoked;reward;rewards;send_back;send_~_back;sent_back;still;stop;subsides;take;take_back;take_~_away;take_~_back;takes;they_gave;they_returned;to_come_back;to_recede;to_repay;to_return;to_send;to_stay;to_take_back;to_turn;took_back;turn;turn_away;turn_back;turn_~_around;turn_~_away;turn_~_back;turned;turned_around;turned_away;turned_back;turning;turning_away;turning_~_away;turns;turns_away;turns_back;went_back;went_~_again;withdraw;withdrew;withheld;withhold;withholds;X;you_refuse;you_send;you_take_back
שׁוּבָה	returning
שׁוּד	wastes
שׁוּחִי	Shuhite
שׁוּחַ	bowed_down;Shuah;sinks_down;sunk_down
שׁוּחָה	pit;pits;Shuhah
שׁוּחָם	Shuham
שׁוּחָמִי	Shuhamites
שׁוּט	despise;go;gone;range;roam;roaming;rowers;run_back_and_forth;run_to_and_fro;running_back_and_forth;treated_~_withcontempt;went_around
שׁוּל	hem;skirts;train_of_~_robe
שׁוּלַמִּית	Shulammite
שׁוּם	garlic
שׁוּנִי	Shuni;Shunites
שׁוּנֵם	Shunem
שׁוּנַמִּית	Shunammite
שׁוּעַ	cry_for_help;Shua;wealth
שׁוּעָא	Shua
שׁוּעָל	fox;foxes;jackals;Shual
שׁוּף	cover;crushes;strike
שׁוּפָמִי	Shuphamites
שׁוּק	overflow;street;streets;water
שׁוּר	behold;carriers;descend;enemies;journeyed;look;look_after;lurk;perceive;regard;see;Shur;wall;walls;watch
שׁוּרָה	terraces
שׁוּשַׁן	lilies;lily;Susa
שׁוּשַׁן עֵדוּת	eduth;testimony
שׁוּשַׁנְכָיֵא	susa
שׁוּתֶלַח	Shuthelah
שְׂאֵת	accepted;dignity;high_position;majesty;raises_~_up;rank;swelling
שְׂאֹר	leaven;yeast
שְׂבִיב	flames
שְׂבָכָה	checker;lattice;latticework;latticeworks;mesh;network
שְׂבָם	Sebam;Sibmah
שְׂגָא	abound;grow;increase
שְׂגוּב	Segub
שְׂדֵרָה	planks;ranks
שְׂחֹק	derision;laughingstock;laughter;sport
שְׂטַר	side
שְׂכִיָּה	craft
שְׂכִירָה	hired
שְׂכַל	considering
שְׂלָו	quail
שְׂמִיכָה	rug
שְׂמָאלִי	left;north
שְׂמָמִית	lizard
שְׂמֹאל	left;left_hand;north
שְׂנִיר	Senir
שְׂנָא	hate
שְׂעִירִים	gentle_rain
שְׂעִירָה	female_goat_of;Seirah
שְׂעִפִּים	disquieting_thoughts;thoughts
שְׂעַר	hair
שְׂעָרָה	storm;tempest
שְׂעֹרִים	Seorim
שְׂעֹרָה	barley;wine
שְׂרֵפָה	blaze;burned;burned-out;burning;burning_waste;burnt;fire
שְׂרָד	woven
שְׂרָיָהוּ	Seraiah
שְׂרוֹךְ	strap;thong
שְׂרוּג	Serug
שִׂבְעָה	excess
שִׂדִּים	Siddim
שִׂטְנָה	accusation;Sitnah
שִׂיא	arrogance
שִׂיאֹן	Sirion
שִׂיב	elders;gray;gray-haired
שִׂיג	wandered_away
שִׂיד	cover;lime;plaster
שִׂיחַ	anguish;bushes;complain;complaining;complaint;considered;lament;meditate;meditating;meditation;muse;shrub;speak;talk;tell
שִׂיחָה	meditation
שִׂמְאֵל	go_to_the_left;left;to_the_left
שִׂמְחָה	delight;enjoyment;fresh_joy;gladness;happiness;joy;joyful;mirth;pleasure;rejoice;rejoiced;rejoicing
שִׂמְלָה	cloak;cloaks;cloth;clothes;clothing;garment
שִׂנְאָה	hate;hated;hates;hatred
שִׂפְמוֹת	Siphmoth
שִׂפַּח	afflict_with_scabs
שִׂרְיֹן	Sirion
שֵׂבֶר	hope
שֵׂחַ	thoughts
שֵׂט	rebels
שֵׂיב	age
שֵׂיבָה	aged;gray;gray_hair;gray_hairs;gray_head;old_age;old_gray_head
שֵׂךְ	barbs
שֵׂכֶל	cunning;discretion;good_sense;insight;intelligence;meaning;repute;sense;understanding;understanding_of;wisdom;wise
שֵׂכוּ	Secu
שֵׂעִיר	Seir
שֵׂעָר	hair;hairy
שֵׂפֶק	plenty
שֶׂה	goat_of;lamb;sheep;sheep_of;small_four-footed_mammal
שֶׂכְוִי	mind
שֶׂכֶר	reward;wage
שֶׂפֶק	scoffing
שֶׂרֶד	stylus
שֶׂרֶט	cuts
שֶׂרַח	Serah
שַׂבְּכָא	trigon
שַׂגִּיא	abundant;exalted;exceedingly;great;greatly;many;much;very
שַׂהֲרוֹן	crescent_ornaments;crescents
שַׂכִּין	knife
שַׂלְמַי	Shalmai;Shamlai
שַׂלְמָא	Salma
שַׂלְמָה	cloak;clothes;clothing;garment;garments;robe;Salmon
שַׂלְמוֹן	Salmon
שַׂמְלָה	Samlah
שַׂעֲרָה	hair;hairs
שַׂעַר	horror;tempest
שַׂק	sack;sackcloth;sacks
שַׂר	captain;captains;chief;chiefs;commander;commanders;governor;heads;in_charge_of;leader;leaders;leading;lords;officer_of;officers;official;officials;prince;princes;ruler;rulers;warden
שַׂרְעַפִּים	anxious_thoughts;cares
שָֽׂכְיָה	Sachia
שָׂבֵעַ	become_weary_of;eat_~_fill;fed_~_tothe_full;fill;filled;filled_with;fills;full;full_of;get_enough;get_~_deserve;gorge;had_enough;had_plenty_of;had_~_enough;have_abundance;have_enough;have_plenty_of;have_too_much;having_too_much;sated;sated_with;satisfied;satisfies;satisfy;take_~_fillof;watered_abundantly
שָׂבַר	hope;hoped;inspected;look;wait
שָׂבָךְ	network
שָׂבָע	abundance;plenty
שָׂגַב	exalted;high;lifted;lofty;protect;raises_up;safe;secure;strengthened
שָׂגָא	extol;makes_~_great
שָׂגָה	flourish;great;grow;increase
שָׂדֶה	country;countryside;field;fields;ground;land;mainland;open_country;open_field;region;soil;territory;wild
שָׂדַד	harrow
שָׂדַי	field;highland
שָׂהֵד	advocate
שָׂחַט	squeezed
שָׂחַק	celebrate;celebrating;danced;dancing;entertain;fight;joking;laugh;laughed;laughs;merrymakers;mock;mocked;performed;play;playing;rejoicing;ridicule;scorns;smiled
שָׂחָה	flood;swim;swimmer
שָׂחוּ	swim
שָׂטַם	bear_a_grudge_against;bears_a_grudge_against;harassed;hated;held_a_grudge_against;persecute
שָׂטַן	accuse;accusers;adversaries
שָׂטָה	goes_astray;gone_astray;turn_aside;turn_away
שָׂטָן	accuser;adversary;satan
שָׂכִיר	hired;hired_man;hired_worker;laborer;man_hired;mercenaries
שָׂכַךְ	cover;knit_~_together
שָׂכַל	act_wisely;attentive;crossing;deals_wisely;give_~_insight;giving_attention;had_success;had_~_regard;had_~_success;have_~_insight;insight;instruct;instructed;instructs;make_~_wise;observes;performed_skillfully;ponder;prosper;prospered;prudent;psalm;regard;skilled;study;succeed;successful;understand;understanding;understands;versed;wise;wisely
שָׂכַר	earns;hire;hire_~_out;hired;hires;to_hire;wages
שָׂכָר	fare;hiring_fee;pay;reward;Sacar;Sachar;wage;wages
שָׂלַק	burn;kindled;kindles_a_fire
שָׂמֵחַ	cheerful;delight;glad;happy;joyful;joyfully;merry;pleasure;rejoice;rejoices;rejoicing
שָׂמַח	bring_joy;cheers;cheers_~_up;enjoy;give_~_gladness;glad;gladden;gladly;gloat;has_~_joy;he_made_glad;he_was_happy;him;in_glee;made_~_glad;made_~_joyful;made_~_rejoice;make_glad;make_~_glad;make_~_joyful;makes_~_glad;makes_~_merry;rejoice;rejoiced;rejoices;rejoicing;to_make_glad;welcomed
שָׂנִיא	unloved
שָׂנֵא	disliked;dislikes;enemies;enemy;foe;hate;hated;hates;hating;to_hate;unloved
שָׂעִיר	goat;goat's;goat-demons;goats;he-goat;male;male_goat;male_goat_of;male_goats_of;shaggy;wild_goat;wild_goats
שָׂעִר	hairy
שָׂעַר	fear;shudder;storm;sweep_~_away;sweeps_~_out;tempest
שָׂפַן	hidden
שָׂפַק	suffice
שָׂפָה	babbling;bank;banks;binding;border;brim;edge;full_of_talk;language;lip_of;lips;mouth;mouths;rim;shore;shore_of;speech;talk;words
שָׂפָם	lips;moustache;mustache;upper_lip
שָׂקַד	bound
שָׂקַר	seductive
שָׂרִיג	branches
שָׂרִיד	left;remnant;Sarid;survive;survived;survivor;survivors;that_remains;what_is_left
שָׂרִיק	combed
שָׂרֶטֶת	cut
שָׂרַג	fastened_together;knit_together
שָׂרַד	remained
שָׂרַט	they_must_cut;they_will_be_injured;to_injure
שָׂרַי	Sarai
שָׂרַךְ	interlacing
שָׂרַע	deformed;stretch_out
שָׂרַף	burn;burned;burned_up;burns;destroyed_by_fire;let_us_bake;they_are_burned;they_burned;to_burn
שָׂרַר	lord;master;rule;set_up_princes;to_lord
שָׂרָה	ladies;noble_women;princess;princesses;queens;Sarah;Sarah's;struggled
שָׂרָף	poisonous;Saraph;seraphs;serpent;snake;venomous
שָׂרֹק	clusters;sorrel
שָׂשׂוֹן	gladness;joy
שָׂתַם	shuts_out
שָׂתַר	broke_out
שֹׂבַע	abundance;fill;full;fullness;satisfied;satisfy
שֹׂךְ	booth
שֹׂרֵק	choice_vine;choice_vines;Sorek
שֹׂרֵקָה	choice_vine
שֻׂכָּה	harpoons
שׇׂבְעָה	abundant;enough;glutted;satisfied;satisfy
שׇׂכְלְתָנוּ	intelligence;understanding
שׂוֹא	rise
שׂוֹבֶךְ	thick_branches
שׂוֹךְ	branch
שׂוֹכָה	bundle
שׂוֹכֹה	Soco;Socoh
שׂוֹרָה	rows
שׂוּג	make_~_grow;turn
שׂוּחַ	meditate
שׂוּט	go_astray_after;who_fall_away
שׂוּךְ	hedge_up;put_a_fence
שׂוּכָתִים	Sucathites
שׂוּם	applied;appoint;appointed;assign;assigned;attached;bestowed;bring;brought;called;change;charge;charges;cherish;commit;consider;demanded;determined;does;done;establish;established;fasten;fix;formed;gave;give;give_heed;given;giving;had;have_you_considered;he_accused;he_made;he_~_set;I_will_set;imposed;impute;inflict;insert;issue;issued;kept;laid;lay;lay_down;lay_up;lays;lays_~_command;leave;loaded;made;make;make_careful!;makes;makes_up_charges;mark;mark_out;opposed;orders;pay_~_heed;paying_any_attention;performed;pitched;place;placed;places;plant;posted;prepare;preserve;provide;provided;put;put_aside;put_on;put_up;puts;putting;recite;reduced;regarding;repay;replaced;require;resolved;sent_up;serve;served;set;set_up;set_~_up;sets;sets_up;sets_~_up;setting;she_prepared;shed;show;showed;spread;stared;stationed;take;take_~_positions;taken;takes;taking;they_will_set;throw;to_appoint;to_determine;took;took_~_positions;treat;turn;turn_~_into;turned;turns;used;will_you_make
שׂוּמָה	determined
שׂוּר	ruled;set;struggled
שׂוּשׂ	delight;delighted;exults;glad;gladly;I_delight;rejoice;rejoices;to_delight
תְּאֵנָה	fig;fig_tree;fig_trees;figs
תְּאַשּׁוּר	cypress
תְּאֻנִים	effort
תְּאוֹ	antelope
תְּבַלֻּל	defect
תְּבַר	brittle
תְּבוּאָה	crop;crops;fruits;gain;harvest;harvests;income;produce;revenue;yield
תְּבוּנָה	ability;discernment;skillful;skillfully;understanding;wise_sayings
תְּבוּסָה	downfall
תְּדִירָא	continually
תְּהִלָּה	praise;praises;song_of_praise
תְּהוֹם	deep;deeps;depths;floods;springs
תְּוַהּ	astonished
תְּחִלָּה	begin;beginning;first;first_time
תְּחִנָּה	grace;mercy;petition;plea;pleas;supplication;Tehinnah
תְּחוֹת	under
תְּכֵלֶת	blue;blue_yarn
תְּכוּנָה	arrangement;dwelling;treasure
תְּלִי	quiver
תְּלִיתַי	third
תְּלַאשָּׂר	Telassar
תְּלַג	snow
תְּלַת	third
תְּלָאָה	hardship
תְּלָת	third;three
תְּלָתִין	thirty
תְּלֻנָּה	complaints;grumble;grumblings
תְּמַהּ	wonders
תְּמוֹל	before;past;yesterday
תְּמוּנָה	form;likeness
תְּמוּרָה	exchanged;exchanging;recompense;substitute;trading
תְּמוּתָה	die
תְּנוּאָה	displeasure;fault
תְּנוּבָה	fruit;produce
תְּנוּךְ	lobe;lobes
תְּנוּמָה	slumber
תְּנוּפָה	brandished_arm;offering;wave_offering;wave_offerings;waved;waving
תְּעָלָה	aqueduct;channel;channels;conduit;healing;trench
תְּעֻפָה	darkness
תְּעוּדָה	manner_of_attesting;testimony
תְּפִלָּה	prayer;prayers
תְּפוֹצָה	dispersions
תְּקֵל	tekel
תְּקֵף	enforce;hardened;strong
תְּקַל	weighed
תְּקַן	reestablished
תְּקָף	mighty
תְּקֹף	might
תְּקוֹמֵם	rise_up_against
תְּקוֹעִי	Tekoa;Tekoite;Tekoites
תְּקוֹעַ	Tekoa
תְּקוּמָה	able_to_stand
תְּקוּפָה	circuit;due;turn
תְּרֵין	second;two;two_of
תְּרַע	court;door
תְּרָפִים	household_gods;idol;idolatry;idols;teraphim
תְּרוּמִיָּה	special_gift
תְּרוּמָה	allotments;bribes;contribution;contributions;district;donation;holy_portion;offering;offerings;portion;special_portion
תְּרוּעָה	alarm;battle_cry;blasts;blowing_trumpets;clashing;cry;joyful_shout;loud;loud_shouts;shout;shout_of_joy;shouting;shouts_of_joy;trumpet_blasts;war_cries
תְּרוּפָה	healing
תְּשִׁיעִי	ninth
תְּשֻׁאָה	noisy;shouts;thundering
תְּשׁוּבָה	answers;return;return_of;spring;turn;turning
תְּשׁוּעָה	deliverance;help;safety;salvation;save;victory
תְּשׁוּקָה	desire
תְּשׁוּרָה	present
תְּשׂוּמֶת	security
תִּבְנִי	Tibni
תִּגְרָה	opposition
תִּדְהָר	plane
תִּדְעָל	Tidal
תִּיכוֹן	middle
תִּילוֹן	Tilon
תִּימָרָה	column;columns
תִּיצִי	Tizite
תִּירְיָא	Tiria
תִּירָס	Tiras
תִּירוֹשׁ	grapes;new_wine;wine
תִּכְלָה	perfection
תִּלְבֹּשֶׁת	clothing
תִּמְנִי	Timnite
תִּמְנָה	Timnah
תִּמְנָע	Timna
תִּמֹרָה	palm_tree;palm_trees
תִּמָּהוֹן	confusion;panic
תִּנְיָן	second
תִּנְיָנוּת	a_second_time
תִּנְשֶׁמֶת	chameleon;white_owl
תִּפְאָרָה	beautiful;beauty;boast;finery;glorious;glory;honor;pomp;pride;splendor
תִּפְלֶצֶת	terror
תִּפְלָה	crime;disgusting;wrongdoing
תִּפְסַח	Tiphsah
תִּפְתָּיֵא	magistrates
תִּקְוָה	cord;expectation;hope;Tikvah;what_~_hopefor
תִּרְגֵּם	translated
תִּרְגַּל	taught_~_towalk
תִּרְהָקָה	Tirhakah
תִּרְזָה	cypress
תִּרְחֲנָה	Tirhanah
תִּרְעָתִים	Tirathites
תִּרְצָה	Tirzah
תִּרְשָׁתָא	governor
תִּשְׁבִּי	Tishbite
תִּשְׁבֶּה	tishbe
תִּשְׁעִים	ninety
תֵּבֵל	world
תֵּבֵץ	Thebez
תֵּבָה	ark;basket
תֵּימְנִי	Temeni
תֵּימָא	Tema
תֵּימָן	south;south_side;south_wind;southward;Teman;~south
