FGRef	BibTagId	Role	Word	After	WordClass	Person	Gender	Number	Tense	Voice	Mood	Degree	WordType	Domain	Frames	Referents	Discontinuous	Morphology	Lemma	Junction	Strong	ContextualGloss	Nesting
JAM_5:10w2	59KXz	v	λάβετε	,	v	2		p	aorist	active	imperative			031007	A0:n59005010003 A1:n59005010010	5:10w3	true	V-2AAM-2P	λαμβάνω		2983	take	
JAM_5:10w3	59UJI	aux	ἀδελφοί	,	n		m	p					com	011002			true	N-VPM	ἀδελφός		80	brothers	Np2CL
JAM_5:10w4	59y1c	o2	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	-	o2=NPofNP/NpaNp/DetNP
JAM_5:10w5	596JU	o2	κακοπαθίας	 	n		f	s					com	024006				N-GSF	κακοπαθία		2552	of suffering evils	o2=NPofNP/NpaNp/DetNP
JAM_5:10w6	598Iv	o2	καὶ	 	conj													CONJ	καί		2532	and	o2=NPofNP/NpaNp
JAM_5:10w7	59skG	o2	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	-	o2=NPofNP/NpaNp/DetNP
JAM_5:10w8	59g0v	o2	μακροθυμίας	 	n		f	s					com	025015				N-GSF	μακροθυμία		3115	of patience	o2=NPofNP/NpaNp/DetNP
JAM_5:10w9	59lcz	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	o=NP-CL/DetNP
JAM_5:10w10	595b5	o	προφήτας	,	n		m	p					com	053009				N-APM	προφήτης		4396	prophets	o=NP-CL/DetNP
JAM_5:10w11	59qJj	s	οἳ	 	pron		m	p					relative			5:10w10		R-NPM	ὅς		3739	who	o=NP-CL/S-V-ADV
JAM_5:10w12	597xC	v	ἐλάλησαν	 	v	3		p	aorist	active	indicative			033006	A0:n59005010011			V-AAI-3P	λαλέω		2980	spoke	o=NP-CL/S-V-ADV
JAM_5:10w13	59K9T	adv	ἐν	 	pp									090007				PREP	ἐν		1722	in	o=NP-CL/S-V-ADV/adv=PrepNp
JAM_5:10w14	59Qgc	adv	τῷ	 	det		n	s						092004				T-DSN	ὁ		3588	the	o=NP-CL/S-V-ADV/adv=PrepNp/DetNP
JAM_5:10w15	59hCA	adv	ὀνόματι	 	n		n	s					com	033009				N-DSN	ὄνομα		3686	name	o=NP-CL/S-V-ADV/adv=PrepNp/DetNP/NPofNP
JAM_5:10w16	59Bba	adv	κυρίου	.	n		m	s					com	012001				N-GSM	κύριος		2962	of [the] Lord	o=NP-CL/S-V-ADV/adv=PrepNp/DetNP/NPofNP
JAM_5:11w1	59WUS	aux	ἰδοὺ	 	ptcl	2		s	aorist	middle	imperative			091003	A0:n59005010003	5:10w3		V-2AMM-2S	ἰδού		2400	Behold	Intj2CL
JAM_5:11w2	59zVk	v	μακαρίζομεν	 	v	1		p	present	active	indicative			025011	A0:n59001001001;n59005010003;n59003001003 A1:n59005011004	1:1w1;5:10w3;3:1w3		V-PAI-1P	μακαρίζω		3106	we count blessed	
JAM_5:11w3	59oDy	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	those	o=DetCL
JAM_5:11w4	59dZE	v	ὑπομείναντας	·	v		m	p	aorist	active	participle			025015	A0:n00000000000			V-AAP-APM	ὑπομένω		5278	having persevered	o=DetCL/V2CL
JAM_5:11w5	59msE	o	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	The	O-V/o=DetNP
JAM_5:11w6	59iNf	o	ὑπομονὴν	 	n		f	s					com	025015				N-ASF	ὑπομονή		5281	perseverance	O-V/o=DetNP/NPofNP
JAM_5:11w7	594sp	o	Ἰὼβ	 	n		m	s					PN	093001				N-PRI	Ἰώβ		2492	of Job	O-V/o=DetNP/NPofNP
JAM_5:11w8	59f53	v	ἠκούσατε	,	v	2		p	aorist	active	indicative			024002	A0:n59005010003 A1:n59005011006	5:10w3		V-AAI-2P	ἀκούω		191	you have heard of	O-V
JAM_5:11w9	59ggq		καὶ	 	conj													CONJ	καί		2532	and	
JAM_5:11w10	59jn5	o	τὸ	 	det		n	s						092004				T-ASN	ὁ		3588	the	O-V/o=DetNP
JAM_5:11w11	59hdv	o	τέλος	 	n		n	s					com	089008				N-ASN	τέλος		5056	outcome	O-V/o=DetNP/NPofNP
JAM_5:11w12	59f89	o	κυρίου	 	n		m	s					com	012001				N-GSM	κύριος		2962	from [the] Lord	O-V/o=DetNP/NPofNP
JAM_5:11w13	59WAi	v	εἴδετε	,	v	2		p	aorist	active	indicative			024001 027001	A0:n59005010003 A1:n59005011011	5:10w3		V-2AAI-2P	ὁράω		3708	you have seen	O-V
JAM_5:11w14	59NIX		ὅτι	 	adv									089007 090006				CONJ	ὅτι		3754	that	that-VP
JAM_5:11w15	59Xvo	p	πολύσπλαγχνός	 	adj		m	s						025003				A-NSM	πολύσπλαγχνος		4184	full of compassion	that-VP/VC-S-P/p=AdjpaAdjp
JAM_5:11w16	59zce	vc	ἐστιν	 	v	3		s	present	active	indicative			013001				V-PAI-3S	εἰμί		2076	is	that-VP/VC-S-P
JAM_5:11w17	592Y4	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	the	that-VP/VC-S-P/s=DetNP
JAM_5:11w18	59l2l	s	κύριος	 	n		m	s					com	012001			true	N-NSM	κύριος		2962	Lord	that-VP/VC-S-P/s=DetNP
JAM_5:11w19	59tmy	p	καὶ	 	conj													CONJ	καί		2532	and	that-VP/VC-S-P/p=AdjpaAdjp
JAM_5:11w20	59Ro0	p	οἰκτίρμων	.	adj		m	s						088010				A-NSM	οἰκτίρμων		3629	[is] merciful	that-VP/VC-S-P/p=AdjpaAdjp
JAM_5:12w1	59AQ4	adv	Πρὸ	 	pp									065006				PREP	πρό		4253	Before	Conj-CL/adv=PrepNp
JAM_5:12w2	59nST	adv	πάντων	 	adj		n	p						059003				A-GPN	πᾶς		3956	all things	Conj-CL/adv=PrepNp
JAM_5:12w3	59YD9		δέ	,	conj													CONJ	δέ		1161	however	Conj-CL
JAM_5:12w4	59Jgt	aux	ἀδελφοί	 	n		m	p					com	011002				N-VPM	ἀδελφός		80	brothers	Conj-CL/Np2CL/aux=NPofNP
JAM_5:12w5	59a7v	aux	μου	,	pron			s					personal	092001		1:1w1	true	P-1GS	ἐγώ		3450	of me	Conj-CL/Np2CL/aux=NPofNP
JAM_5:12w6	59RvS	adv	μὴ	 	adv													PRT-N	μή		3361	not	Conj-CL
JAM_5:12w7	59ggh	v	ὀμνύετε	,	v	2		p	present	active	imperative			033054	A0:n59005012004 A1:n59005012017	5:12w4		V-PAM-2P	ὀμνύω		3660	swear	Conj-CL
JAM_5:12w8	59Zdw	adv	μήτε	 	conj									069003				CONJ-N	μήτε		3383	neither [by]	Conj-CL/adv=aNpaNpaNp
JAM_5:12w9	59Zst	adv	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	-	Conj-CL/adv=aNpaNpaNp/DetNP
JAM_5:12w10	59EFX	adv	οὐρανὸν	 	n		m	s					com	001002				N-ASM	οὐρανός		3772	heaven	Conj-CL/adv=aNpaNpaNp/DetNP
JAM_5:12w11	59lxf	adv	μήτε	 	conj									069003				CONJ-N	μήτε		3383	nor	Conj-CL/adv=aNpaNpaNp
JAM_5:12w12	59nKE	adv	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	the	Conj-CL/adv=aNpaNpaNp/DetNP
JAM_5:12w13	59KJO	adv	γῆν	 	n		f	s					com	001006				N-ASF	γῆ		1093	earth	Conj-CL/adv=aNpaNpaNp/DetNP
JAM_5:12w14	59nGo	adv	μήτε	 	conj									069003				CONJ-N	μήτε		3383	nor	Conj-CL/adv=aNpaNpaNp
JAM_5:12w15	59Hxs	adv	ἄλλον	 	adj		m	s						058006				A-ASM	ἄλλος		243	other	Conj-CL/adv=aNpaNpaNp/AdjpNp
JAM_5:12w16	59JPN	adv	τινὰ	 	pron		m	s					indefinite					X-ASM	τις		5100	any	Conj-CL/adv=aNpaNpaNp/AdjpNp
JAM_5:12w17	59b5C	o	ὅρκον	·	n		m	s					com	033054				N-ASM	ὅρκος		3727	oath	Conj-CL
JAM_5:12w18	59wmb	vc	ἤτω	 	v	3		s	present	active	imperative			013001				V-PAM-3S	εἰμί		2277	Be	Conj-CL/VC-S-P
JAM_5:12w19	59CLx		δὲ	 	conj												true	CONJ	δέ		1161	however	Conj-CL
JAM_5:12w20	59rQX	s	ὑμῶν	 	pron			p					personal			5:12w4		P-2GP	σύ		5216	of you	Conj-CL/VC-S-P/s=ofNPNP
JAM_5:12w21	59ruV	s	τὸ	 	det		n	s						092004				T-NSN	ὁ		3588	the	Conj-CL/VC-S-P/s=ofNPNP/DetNP
JAM_5:12w22	59rrn	s	Ναὶ	 	ptcl									069001				PRT	ναί		3483	Yes	Conj-CL/VC-S-P/s=ofNPNP/DetNP
JAM_5:12w23	59KP9	p	ναὶ	 	ptcl									069001				PRT	ναί		3483	yes	Conj-CL/VC-S-P
JAM_5:12w24	59zpM		καὶ	 	conj													CONJ	καί		2532	and	Conj-CL
JAM_5:12w25	592LH	s	τὸ	 	det		n	s						092004				T-NSN	ὁ		3588	the	Conj-CL/S-P/s=DetNP
JAM_5:12w26	59Og6	s	Οὒ	 	ptcl									069002				PRT-N	οὔ		3756	No	Conj-CL/S-P/s=DetNP
JAM_5:12w27	59ckT	p	οὔ	,	ptcl									069002				PRT-N	οὔ		3756	no	Conj-CL/S-P
JAM_5:12w28	598nG		ἵνα	 	conj									089009				CONJ	ἵνα		2443	so that	Conj-CL/sub-CL
JAM_5:12w29	59xA5	adv	μὴ	 	adv													PRT-N	μή		3361	not	Conj-CL/sub-CL/ADV-ADV-V
JAM_5:12w30	59ap4	adv	ὑπὸ	 	pp									037001 056005				PREP	ὑπό		5259	under	Conj-CL/sub-CL/ADV-ADV-V/adv=PrepNp
JAM_5:12w31	59PU7	adv	κρίσιν	 	n		f	s					com	056005				N-ASF	κρίσις		2920	judgment	Conj-CL/sub-CL/ADV-ADV-V/adv=PrepNp
JAM_5:12w32	593BW	v	πέσητε	.	v	2		p	aorist	active	subjunctive			056005 090013	A0:n59005012004	5:12w4		V-2AAS-2P	πίπτω		4098	you might fall	Conj-CL/sub-CL/ADV-ADV-V
JAM_5:13w1	59V2t	v	Κακοπαθεῖ	 	v	3		s	present	active	indicative			024006	A0:n59005013002			V-PAI-3S	κακοπαθέω		2553	Is suffering hardships	ClCl/V-S
JAM_5:13w2	59hSo	s	τις	 	pron		m	s					indefinite					X-NSM	τις		5100	anyone	ClCl/V-S/s=QuanPp
JAM_5:13w3	59Lme	s	ἐν	 	pp									083003				PREP	ἐν		1722	among	ClCl/V-S/s=QuanPp/PrepNp
JAM_5:13w4	59Mds	s	ὑμῖν	;	pron			p					personal			5:12w4		P-2DP	σύ		5213	you	ClCl/V-S/s=QuanPp/PrepNp
JAM_5:13w5	59idN	v	προσευχέσθω	·	v	3		s	present	middle	imperative			033013	A0:n59005013002	5:13w2		V-PNM-3S	προσεύχομαι		4336	Let him pray	ClCl/V2CL
JAM_5:13w6	59AnN	v	εὐθυμεῖ	 	v	3		s	present	active	indicative			025013	A0:n59005013007			V-PAI-3S	εὐθυμέω		2114	Is cheerful	
JAM_5:13w7	59ph4	s	τις	;	pron		m	s					indefinite					X-NSM	τις		5100	anyone	
JAM_5:13w8	59afm	v	ψαλλέτω	.	v	3		s	present	active	imperative			033007	A0:n59005013007	5:13w7		V-PAM-3S	ψάλλω		5567	Let him sing praises	o=V2CL
JAM_5:14w1	59NFy	v	ἀσθενεῖ	 	v	3		s	present	active	indicative			023009 074	A0:n59005014002			V-PAI-3S	ἀσθενέω		770	Is sick	ClCl/V-S
JAM_5:14w2	59Ksl	s	τις	 	pron		m	s					indefinite					X-NSM	τις		5100	anyone	ClCl/V-S/s=QuanPp
JAM_5:14w3	598gU	s	ἐν	 	pp									083003				PREP	ἐν		1722	among	ClCl/V-S/s=QuanPp/PrepNp
JAM_5:14w4	59URB	s	ὑμῖν	;	pron			p					personal			5:12w4		P-2DP	σύ		5213	you	ClCl/V-S/s=QuanPp/PrepNp
JAM_5:14w5	59ntc	v	προσκαλεσάσθω	 	v	3		s	aorist	middle	imperative			033029	A0:n59005014002 A1:n59005014007	5:14w2		V-ADM-3S	προσκαλέομαι		4341	Let him call near	ClCl/CLaCL/V-O
JAM_5:14w6	59JxD	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	ClCl/CLaCL/V-O/o=DetNP
JAM_5:14w7	59edy	o	πρεσβυτέρους	 	adj		m	p				comparative		053009				A-APM-C	πρεσβύτερος		4245	elders	ClCl/CLaCL/V-O/o=DetNP/NPofNP
JAM_5:14w8	59ihP	o	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	of the	ClCl/CLaCL/V-O/o=DetNP/NPofNP/DetNP
JAM_5:14w9	59rje	o	ἐκκλησίας	,	n		f	s					com	011002				N-GSF	ἐκκλησία		1577	church	ClCl/CLaCL/V-O/o=DetNP/NPofNP/DetNP
JAM_5:14w10	59flE		καὶ	 	conj													CONJ	καί		2532	and	ClCl/CLaCL
JAM_5:14w11	59u2S	v	προσευξάσθωσαν	 	v	3		p	aorist	middle	imperative			033013	A0:n59005014007	5:14w7		V-ADM-3P	προσεύχομαι		4336	let them pray	ClCl/CLaCL/V-ADV-ADV
JAM_5:14w12	59mNg	adv	ἐπ	’	pp									090009				PREP	ἐπί		1909	over	ClCl/CLaCL/V-ADV-ADV/adv=PrepNp
JAM_5:14w13	59RZr	adv	αὐτὸν	 	pron		m	s					personal	092004		5:14w2		P-ASM	αὐτός		846	him	ClCl/CLaCL/V-ADV-ADV/adv=PrepNp
JAM_5:14w14	59uXk	v	ἀλείψαντες	 	v		m	p	aorist	active	participle			047003	A0:n59005014007 A1:n59005014002	5:14w7		V-AAP-NPM	ἀλείφω		218	having anointed	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV
JAM_5:14w15	59QYg	o	αὐτὸν	 	pron		m	s					personal			5:14w2		P-ASM	αὐτός		846		ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV
JAM_5:14w16	59AYo	adv	ἐλαίῳ	 	n		n	s					com	006019				N-DSN	ἔλαιον		1637	with oil	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV
JAM_5:14w17	59AJO	adv	ἐν	 	pp									090006				PREP	ἐν		1722	in	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV/adv=PrepNp
JAM_5:14w18	59bRP	adv	τῷ	 	det		n	s						092004				T-DSN	ὁ		3588	the	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV/adv=PrepNp/DetNP
JAM_5:14w19	59AfP	adv	ὀνόματι	 	n		n	s					com	033009				N-DSN	ὄνομα		3686	name	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV/adv=PrepNp/DetNP/NPofNP
JAM_5:14w20	59tc6	adv	τοῦ	 	det		m	s						092004				T-GSM	ὁ		3588	of the	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV/adv=PrepNp/DetNP/NPofNP/DetNP
JAM_5:14w21	59LC1	adv	κυρίου	·	n		m	s					com	012001				N-GSM	κύριος		2962	Lord	ClCl/CLaCL/V-ADV-ADV/adv=V-O-ADV-ADV/adv=PrepNp/DetNP/NPofNP/DetNP
JAM_5:15w1	59hDP		καὶ	 	conj													CONJ	καί		2532	And	Conj-CL
JAM_5:15w2	59xym	s	ἡ	 	det		f	s						092004				T-NSF	ὁ		3588	the	Conj-CL/CLaCL/S-V-O/s=DetNP
JAM_5:15w3	59OLD	s	εὐχὴ	 	n		f	s					com	033013				N-NSF	εὐχή		2171	prayer	Conj-CL/CLaCL/S-V-O/s=DetNP/NPofNP
JAM_5:15w4	590bM	s	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	-	Conj-CL/CLaCL/S-V-O/s=DetNP/NPofNP/DetNP
JAM_5:15w5	59Om8	s	πίστεως	 	n		f	s					com	031009				N-GSF	πίστις		4102	of faith	Conj-CL/CLaCL/S-V-O/s=DetNP/NPofNP/DetNP
JAM_5:15w6	59Ar1	v	σώσει	 	v	3		s	future	active	indicative			021006 023008	A0:n59005015003 A1:n59005015008			V-FAI-3S	σῴζω		4982	will save	Conj-CL/CLaCL/S-V-O
JAM_5:15w7	59SwU	o	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	the one	Conj-CL/CLaCL/S-V-O/o=DetCL
JAM_5:15w8	597rG	v	κάμνοντα	,	v		m	s	present	active	participle			023009 025024	A0:n59005014002	5:14w2		V-PAP-ASM	κάμνω		2577	ailing	Conj-CL/CLaCL/S-V-O/o=DetCL/V2CL
JAM_5:15w9	59WtM		καὶ	 	conj													CONJ	καί		2532	and	Conj-CL/CLaCL
JAM_5:15w10	59tTV	v	ἐγερεῖ	 	v	3		s	future	active	indicative			023008	A1:n59005015011 A0:n59005015013			V-FAI-3S	ἐγείρω		1453	will raise up	Conj-CL/CLaCL/V-O-S
JAM_5:15w11	591Tc	o	αὐτὸν	 	pron		m	s					personal	092004		5:15w8		P-ASM	αὐτός		846	him	Conj-CL/CLaCL/V-O-S
JAM_5:15w12	59Bkv	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	the	Conj-CL/CLaCL/V-O-S/s=DetNP
JAM_5:15w13	59856	s	κύριος	·	n		m	s					com	012001				N-NSM	κύριος		2962	Lord	Conj-CL/CLaCL/V-O-S/s=DetNP
JAM_5:15w14	59RuV	adv	κἂν	 	conj									089011				COND-K	κἄν		2579	and if	adv=sub-CL
JAM_5:15w15	59jwb	o	ἁμαρτίας	 	n		f	p					com	088038				N-APF	ἁμαρτία		266	sins	adv=sub-CL/O-V
JAM_5:15w16	594fl	v	ᾖ	 	v	3		s	present	active	subjunctive			013001		5:15w8		V-PAS-3S	εἰμί		5600	he might be [one]	adv=sub-CL/O-V/v=BeVerb
JAM_5:15w17	59PR2	v	πεποιηκώς	,	v		m	s	perfect	active	participle			090011	A0:n59005015008 A1:n59005015015	5:15w8		V-RAP-NSM	ποιέω		4160	having committed	adv=sub-CL/O-V/v=BeVerb
JAM_5:15w18	59BR4	v	ἀφεθήσεται	 	v	3		s	future	passive	indicative			040002	A1:n59005015015 A2:n59005015019	5:15w15		V-FPI-3S	ἀφίημι		863	it will be forgiven	
JAM_5:15w19	59pPF	io	αὐτῷ	.	pron		m	s					personal	092004		5:15w8		P-DSM	αὐτός		846	him	
JAM_5:16w1	59cQD	v	ἐξομολογεῖσθε	 	v	2		p	present	middle	imperative			033022	A0:n59005012004 A2:n59005016003 A1:n59005016005	5:12w4		V-PMM-2P	ἐξομολογέω		1843	Confess	Conj-CL/V-IO-O
JAM_5:16w2	595sz		οὖν	 	conj												true	CONJ	οὖν		3767	therefore	Conj-CL
JAM_5:16w3	593c1	io	ἀλλήλοις	 	pron		m	p					personal	092005		5:12w4		C-DPM	ἀλλήλων		240	to one another	Conj-CL/V-IO-O
JAM_5:16w4	59Hje	o	τὰς	 	det		f	p						092004				T-APF	ὁ		3588	the	Conj-CL/V-IO-O/o=DetNP
JAM_5:16w5	590Jv	o	ἁμαρτίας	 	n		f	p					com	088038				N-APF	ἁμαρτία		266	sins	Conj-CL/V-IO-O/o=DetNP
JAM_5:16w6	59WYz		καὶ	 	conj													CONJ	καί		2532	and	Conj-CL
JAM_5:16w7		v	εὔχεσθε	 	v	2		p	present	middle	imperative			033013		5:12w4		V-PMM-2P	εὔχομαι		2172		Conj-CL/V-ADV
JAM_5:16w8	59I0k	adv	ὑπὲρ	 	pp									090009				PREP	ὑπέρ		5228	for	Conj-CL/V-ADV/adv=PrepNp
JAM_5:16w9	59jD6	adv	ἀλλήλων	,	pron		m	p					personal	092005		5:12w4		C-GPM	ἀλλήλων		240	one another	Conj-CL/V-ADV/adv=PrepNp
JAM_5:16w10	59Np4		ὅπως	 	conj									089009				ADV	ὅπως		3704	so that	Conj-CL/sub-CL
JAM_5:16w11	59VYc	v	ἰαθῆτε	.	v	2		p	aorist	passive	subjunctive			023008	A1:n59005012004	5:12w4		V-APS-2P	ἰάομαι		2390	you may be healed	Conj-CL/sub-CL/V2CL
JAM_5:16w12	59iFg	adv	πολὺ	 	adj		n	s						059001				A-ASN	πολύς		4183	Much	ADV-V-S-ADV
JAM_5:16w13	59uiX	v	ἰσχύει	 	v	3		s	present	active	indicative			074	A0:n59005016014			V-PAI-3S	ἰσχύω		2480	prevails	ADV-V-S-ADV
JAM_5:16w14	59Yvb	s	δέησις	 	n		f	s					com	033012				N-NSF	δέησις		1162	[the] prayer	ADV-V-S-ADV/s=NPofNP
JAM_5:16w15	593XQ	s	δικαίου	 	adj		m	s					substantive	088002				A-GSM	δίκαιος		1342	of a righteous [man]	ADV-V-S-ADV/s=NPofNP
JAM_5:16w16	59b2D	v	ἐνεργουμένη	.	v		f	s	present	middle	participle			042001	A0:n59005016014	5:16w14		V-PMP-NSF	ἐνεργέω		1754	being made effective	ADV-V-S-ADV/adv=V2CL
JAM_5:17w1	59Xkc	s	Ἠλίας	 	n		m	s					PN	093001				N-NSM	Ἠλίας		2243	Elijah	CLaCL/S-VC-P
JAM_5:17w2	593al	p	ἄνθρωπος	 	n		m	s					com	009001				N-NSM	ἄνθρωπος		444	a man	CLaCL/S-VC-P/p=NpAdjp
JAM_5:17w3	59yuO	vc	ἦν	 	v	3		s	imperfect	active	indicative			013001			true	V-IAI-3S	εἰμί		2258	was	CLaCL/S-VC-P
JAM_5:17w4	59YzY	p	ὁμοιοπαθὴς	 	adj		m	s						025002				A-NSM	ὁμοιοπαθής		3663	of like nature	CLaCL/S-VC-P/p=NpAdjp/AdjpDative
JAM_5:17w5	59PeS	p	ἡμῖν	,	pron			p					personal	092002		1:1w1;5:12w4;3:1w3		P-1DP	ἐγώ		2254	to us	CLaCL/S-VC-P/p=NpAdjp/AdjpDative
JAM_5:17w6	59pAZ		καὶ	 	conj													CONJ	καί		2532	and	CLaCL
JAM_5:17w7	59qt2	adv	προσευχῇ	 	n		f	s					com	033013				N-DSF	προσευχή		4335	with fervent prayer	CLaCL/CLaCL/ADV-V-ADV
JAM_5:17w8	598wq	v	προσηύξατο	 	v	3		s	aorist	middle	indicative			033013	A0:n59005017001	5:17w1		V-ADI-3S	προσεύχομαι		4336	he prayed [for it]	CLaCL/CLaCL/ADV-V-ADV
JAM_5:17w9	59SBS	adv	τοῦ	 	det		n	s						092004				T-GSN	ὁ		3588	-	CLaCL/CLaCL/ADV-V-ADV/adv=DetCL
JAM_5:17w10	59ERn	adv	μὴ	 	adv													PRT-N	μή		3361	not	CLaCL/CLaCL/ADV-V-ADV/adv=DetCL/ADV-V
JAM_5:17w11	59Dqy	v	βρέξαι	,	v				aorist	active	infinitive			014003	A0:n00000000000			V-AAN	βρέχω		1026	to rain	CLaCL/CLaCL/ADV-V-ADV/adv=DetCL/ADV-V
JAM_5:17w12	59W0y		καὶ	 	conj													CONJ	καί		2532	and	CLaCL/CLaCL
JAM_5:17w13	59929	adv	οὐκ	 	adv													PRT-N	οὐ		3756	not	CLaCL/CLaCL/ADV-V-ADV-ADV
JAM_5:17w14	59SzS	v	ἔβρεξεν	 	v	3		s	aorist	active	indicative			014003	A0:n00000000000			V-AAI-3S	βρέχω		1026	it did rain	CLaCL/CLaCL/ADV-V-ADV-ADV
JAM_5:17w15	59Yt3	adv	ἐπὶ	 	pp									083008				PREP	ἐπί		1909	upon	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp
JAM_5:17w16	59PlF	adv	τῆς	 	det		f	s						092004				T-GSF	ὁ		3588	the	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp/DetNP
JAM_5:17w17	59fIC	adv	γῆς	 	n		f	s					com	001006 001009 002005				N-GSF	γῆ		1093	earth	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=PrepNp/DetNP
JAM_5:17w18	59TwR	adv	ἐνιαυτοὺς	 	n		m	p					com	067009				N-APM	ἐνιαυτός		1763	years	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=NpaNp/NpAdjp
JAM_5:17w19	59tUF	adv	τρεῖς	 	adj		m	p						060002				A-APM	τρεῖς		5140	three	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=NpaNp/NpAdjp
JAM_5:17w20	59cve	adv	καὶ	 	conj													CONJ	καί		2532	and	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=NpaNp
JAM_5:17w21	59IKx	adv	μῆνας	 	n		m	p					com	067009				N-APM	μήν		3376	months	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=NpaNp/NpNump
JAM_5:17w22	59L4R	adv	ἕξ	·	num									060002				A-NUI	ἕξ		1803	six	CLaCL/CLaCL/ADV-V-ADV-ADV/adv=NpaNp/NpNump
JAM_5:18w1	59g0Q		καὶ	 	conj													CONJ	καί		2532	And	Conj-CL
JAM_5:18w2	594Vc	adv	πάλιν	 	adv									067002				ADV	πάλιν		3825	again	Conj-CL/CLaCL/ADV-V
JAM_5:18w3	59HTW	v	προσηύξατο	,	v	3		s	aorist	middle	indicative			033013	A0:n59005017001	5:17w1		V-ADI-3S	προσεύχομαι		4336	he prayed	Conj-CL/CLaCL/ADV-V
JAM_5:18w4	59DMW		καὶ	 	conj													CONJ	καί		2532	and	Conj-CL/CLaCL
JAM_5:18w5	59SXv	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	the	Conj-CL/CLaCL/CLaCL/S-O-V/s=DetNP
JAM_5:18w6	59Nkf	s	οὐρανὸς	 	n		m	s					com	001002				N-NSM	οὐρανός		3772	heaven	Conj-CL/CLaCL/CLaCL/S-O-V/s=DetNP
JAM_5:18w7	59X0O	o	ὑετὸν	 	n		m	s					com	002004 014003				N-ASM	ὑετός		5205	rain	Conj-CL/CLaCL/CLaCL/S-O-V
JAM_5:18w8	59073	v	ἔδωκεν	 	v	3		s	aorist	active	indicative			013004	A0:n59005018006 A1:n59005018007			V-AAI-3S	δίδωμι		1325	gave	Conj-CL/CLaCL/CLaCL/S-O-V
JAM_5:18w9	59ITs		καὶ	 	conj													CONJ	καί		2532	and	Conj-CL/CLaCL/CLaCL
JAM_5:18w10	59FIs	s	ἡ	 	det		f	s						092004				T-NSF	ὁ		3588	the	Conj-CL/CLaCL/CLaCL/S-V-O/s=DetNP
JAM_5:18w11	59MmP	s	γῆ	 	n		f	s					com	001006 001009 002005				N-NSF	γῆ		1093	earth	Conj-CL/CLaCL/CLaCL/S-V-O/s=DetNP
JAM_5:18w12	59DRW	v	ἐβλάστησεν	 	v	3		s	aorist	active	indicative			023012	A0:n59005018011 A1:n59005018014			V-AAI-3S	βλαστάνω		985	produced	Conj-CL/CLaCL/CLaCL/S-V-O
JAM_5:18w13	59rfb	o	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	the	Conj-CL/CLaCL/CLaCL/S-V-O/o=DetNP
JAM_5:18w14	59hGe	o	καρπὸν	 	n		m	s					com	023012 043				N-ASM	καρπός		2590	fruit	Conj-CL/CLaCL/CLaCL/S-V-O/o=DetNP/NPofNP
JAM_5:18w15	59EDO	o	αὐτῆς	.	pron		f	s					personal	092004		5:18w11		P-GSF	αὐτός		846	of it	Conj-CL/CLaCL/CLaCL/S-V-O/o=DetNP/NPofNP
JAM_5:19w1	59Yeo	aux	Ἀδελφοί	 	n		m	p					com	011002				N-VPM	ἀδελφός		80	Brothers	Np2CL/aux=NPofNP
JAM_5:19w2	594cD	aux	μου	,	pron			s					personal	092001		1:1w1		P-1GS	ἐγώ		3450	of Me	Np2CL/aux=NPofNP
JAM_5:19w3	59ON7	adv	ἐάν	 	conj													COND	ἐάν		1437	if	adv=sub-CL
JAM_5:19w4	59ePz	s	τις	 	pron		m	s					indefinite					X-NSM	τις		5100	anyone	adv=sub-CL/CLaCL/S-V-ADV/s=QuanPp
